,ID_consumidor,ID_lugar,calificacion,calificacion_comida,calificacion_servicio,latitud,longitud,fumador_activo,nivel_de_alcohol,vestimenta_preferida,ambiente,medio_de_transporte,estado_civil,año_nacimiento,intereses,ocupacion,presupuesto,tipo_de_comida,metodo_de_pago
158,U1118,135001,0,0,0,18.940062,-99.228172,verdadero,bebedor_casual,informal,amigos,transporte_publico,soltero,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
159,U1118,134992,0,0,0,18.940062,-99.228172,verdadero,bebedor_casual,informal,amigos,transporte_publico,soltero,1987,tecnología,estudiante,medio,latinoamericana,dinero_efectivo
160,U1020,135088,1,2,0,18.878189,-99.222969,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,tecnología,profesional,medio,comida_rapida,dinero_efectivo
161,U1020,132768,2,2,2,18.878189,-99.222969,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,tecnología,profesional,medio,comida_rapida,dinero_efectivo
162,U1020,134996,1,1,1,18.878189,-99.222969,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,tecnología,profesional,medio,comida_rapida,dinero_efectivo
163,U1020,135109,2,2,1,18.878189,-99.222969,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1982,tecnología,profesional,medio,comida_rapida,dinero_efectivo
164,U1051,135088,1,1,1,18.877719,-99.22299,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1979,variedad,profesional,medio,restaurante_familiar,tarjeta_debito_credito
165,U1051,135109,1,1,1,18.877719,-99.22299,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1979,variedad,profesional,medio,restaurante_familiar,tarjeta_debito_credito
166,U1051,132768,1,2,1,18.877719,-99.22299,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1979,variedad,profesional,medio,restaurante_familiar,tarjeta_debito_credito
167,U1055,135051,1,2,2,22.143289,-100.987683,falso,sobrio,sin_preferencia,familia,auto,casado,1952,ninguno,profesional,medio,latinoamericana,dinero_efectivo
168,U1055,135075,2,2,2,22.143289,-100.987683,falso,sobrio,sin_preferencia,familia,auto,casado,1952,ninguno,profesional,medio,latinoamericana,dinero_efectivo
169,U1055,132572,2,2,2,22.143289,-100.987683,falso,sobrio,sin_preferencia,familia,auto,casado,1952,ninguno,profesional,medio,latinoamericana,dinero_efectivo
170,U1055,135028,2,2,2,22.143289,-100.987683,falso,sobrio,sin_preferencia,familia,auto,casado,1952,ninguno,profesional,medio,latinoamericana,dinero_efectivo
171,U1055,135025,2,2,2,22.143289,-100.987683,falso,sobrio,sin_preferencia,familia,auto,casado,1952,ninguno,profesional,medio,latinoamericana,dinero_efectivo
172,U1083,132572,2,2,2,22.13392,-101.028373,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1981,ninguno,desconocido,medio,latinoamericana,tarjeta_debito_credito
173,U1083,135049,0,0,0,22.13392,-101.028373,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1981,ninguno,desconocido,medio,latinoamericana,tarjeta_debito_credito
174,U1055,135106,2,2,2,22.143289,-100.987683,falso,sobrio,sin_preferencia,familia,auto,casado,1952,ninguno,profesional,medio,latinoamericana,dinero_efectivo
175,U1083,135072,1,2,2,22.13392,-101.028373,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1981,ninguno,desconocido,medio,latinoamericana,tarjeta_debito_credito
176,U1083,135074,2,2,2,22.13392,-101.028373,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1981,ninguno,desconocido,medio,latinoamericana,tarjeta_debito_credito
177,U1083,132755,2,2,2,22.13392,-101.028373,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1981,ninguno,desconocido,medio,latinoamericana,tarjeta_debito_credito
178,U1083,135044,1,2,2,22.13392,-101.028373,falso,sobrio,sin_preferencia,solitario,desconocido,soltero,1981,ninguno,desconocido,medio,latinoamericana,tarjeta_debito_credito
179,U1055,135048,2,2,2,22.143289,-100.987683,falso,sobrio,sin_preferencia,familia,auto,casado,1952,ninguno,profesional,medio,latinoamericana,dinero_efectivo
180,U1055,135047,2,2,2,22.143289,-100.987683,falso,sobrio,sin_preferencia,familia,auto,casado,1952,ninguno,profesional,medio,latinoamericana,dinero_efectivo
181,U1055,132754,2,2,2,22.143289,-100.987683,falso,sobrio,sin_preferencia,familia,auto,casado,1952,ninguno,profesional,medio,latinoamericana,dinero_efectivo
182,U1055,132825,2,2,2,22.143289,-100.987683,falso,sobrio,sin_preferencia,familia,auto,casado,1952,ninguno,profesional,medio,latinoamericana,dinero_efectivo
183,U1053,135076,1,1,1,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
184,U1053,135032,2,2,1,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
185,U1053,132825,1,2,0,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
186,U1053,135063,2,1,2,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
187,U1035,135018,1,2,1,18.839671,-99.223897,verdadero,bebedor_casual,sin_preferencia,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
188,U1035,132773,2,1,2,18.839671,-99.223897,verdadero,bebedor_casual,sin_preferencia,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
189,U1053,135042,2,1,2,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
190,U1053,135053,2,2,0,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
191,U1053,132754,1,2,1,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
192,U1035,132583,1,0,2,18.839671,-99.223897,verdadero,bebedor_casual,sin_preferencia,amigos,auto,soltero,1985,variedad,estudiante,medio,latinoamericana,dinero_efectivo
193,U1053,135081,2,2,1,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
194,U1053,135025,2,1,2,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
195,U1053,135038,2,1,2,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
196,U1053,135060,2,2,1,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
197,U1053,135062,2,1,1,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
198,U1053,135047,2,2,2,22.175833,-100.986671,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1990,variedad,estudiante,bajo,europea,tarjeta_debito_credito
199,U1064,135042,1,2,1,22.139511,-100.957002,falso,bebedor_casual,formal,solitario,transporte_publico,soltero,1991,variedad,estudiante,medio,medio_oriente,dinero_efectivo
200,U1081,135069,1,0,1,22.207749,-100.942383,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1991,variedad,estudiante,bajo,norteamericana,dinero_efectivo
201,U1064,135057,1,1,2,22.139511,-100.957002,falso,bebedor_casual,formal,solitario,transporte_publico,soltero,1991,variedad,estudiante,medio,medio_oriente,dinero_efectivo
202,U1081,135076,1,2,2,22.207749,-100.942383,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1991,variedad,estudiante,bajo,norteamericana,dinero_efectivo
203,U1081,135043,0,0,1,22.207749,-100.942383,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1991,variedad,estudiante,bajo,norteamericana,dinero_efectivo
204,U1064,135069,0,0,1,22.139511,-100.957002,falso,bebedor_casual,formal,solitario,transporte_publico,soltero,1991,variedad,estudiante,medio,medio_oriente,dinero_efectivo
205,U1081,135039,0,0,0,22.207749,-100.942383,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1991,variedad,estudiante,bajo,norteamericana,dinero_efectivo
206,U1064,135060,1,0,1,22.139511,-100.957002,falso,bebedor_casual,formal,solitario,transporte_publico,soltero,1991,variedad,estudiante,medio,medio_oriente,dinero_efectivo
207,U1064,135052,2,0,2,22.139511,-100.957002,falso,bebedor_casual,formal,solitario,transporte_publico,soltero,1991,variedad,estudiante,medio,medio_oriente,dinero_efectivo
208,U1081,132825,1,0,1,22.207749,-100.942383,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1991,variedad,estudiante,bajo,norteamericana,dinero_efectivo
209,U1081,135032,0,1,1,22.207749,-100.942383,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1991,variedad,estudiante,bajo,norteamericana,dinero_efectivo
210,U1081,135028,1,2,2,22.207749,-100.942383,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1991,variedad,estudiante,bajo,norteamericana,dinero_efectivo
211,U1081,135085,1,2,1,22.207749,-100.942383,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1991,variedad,estudiante,bajo,norteamericana,dinero_efectivo
212,U1081,135052,0,1,1,22.207749,-100.942383,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1991,variedad,estudiante,bajo,norteamericana,dinero_efectivo
213,U1081,135030,1,1,1,22.207749,-100.942383,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1991,variedad,estudiante,bajo,norteamericana,dinero_efectivo
214,U1081,135027,0,1,1,22.207749,-100.942383,falso,bebedor_casual,informal,familia,transporte_publico,soltero,1991,variedad,estudiante,bajo,norteamericana,dinero_efectivo
215,U1001,132830,1,1,1,22.139997,-100.978803,falso,sobrio,informal,familia,caminando,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
216,U1001,132825,2,2,1,22.139997,-100.978803,falso,sobrio,informal,familia,caminando,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
217,U1014,135076,1,2,1,23.751607,-99.170108,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1990,ninguno,estudiante,medio,latinoamericana,tarjeta_debito_credito
218,U1088,132830,0,2,2,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
219,U1088,135108,2,2,2,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
220,U1014,135069,1,0,1,23.751607,-99.170108,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1990,ninguno,estudiante,medio,latinoamericana,tarjeta_debito_credito
221,U1014,135050,2,2,2,23.751607,-99.170108,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1990,ninguno,estudiante,medio,latinoamericana,tarjeta_debito_credito
222,U1088,135057,1,2,2,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
223,U1014,135081,2,1,1,23.751607,-99.170108,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1990,ninguno,estudiante,medio,latinoamericana,tarjeta_debito_credito
224,U1014,135057,1,0,2,23.751607,-99.170108,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1990,ninguno,estudiante,medio,latinoamericana,tarjeta_debito_credito
225,U1014,135070,2,2,2,23.751607,-99.170108,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1990,ninguno,estudiante,medio,latinoamericana,tarjeta_debito_credito
226,U1088,135041,2,2,2,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
227,U1088,135069,1,2,2,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
228,U1088,135082,2,2,2,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
229,U1014,135043,1,0,0,23.751607,-99.170108,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1990,ninguno,estudiante,medio,latinoamericana,tarjeta_debito_credito
230,U1014,135042,1,1,0,23.751607,-99.170108,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1990,ninguno,estudiante,medio,latinoamericana,tarjeta_debito_credito
231,U1088,135071,0,0,0,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
232,U1088,135054,2,2,2,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
233,U1088,135070,2,2,1,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
234,U1014,135066,2,1,2,23.751607,-99.170108,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1990,ninguno,estudiante,medio,latinoamericana,tarjeta_debito_credito
235,U1088,135032,2,2,2,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
236,U1088,135081,1,2,2,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
237,U1088,135051,2,1,2,22.142748,-100.940664,falso,bebedor_social,informal,familia,caminando,soltero,1991,ninguno,estudiante,medio,africana,dinero_efectivo
238,U1014,132830,2,2,1,23.751607,-99.170108,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1990,ninguno,estudiante,medio,latinoamericana,tarjeta_debito_credito
239,U1014,135082,0,0,0,23.751607,-99.170108,falso,sobrio,sin_preferencia,amigos,transporte_publico,soltero,1990,ninguno,estudiante,medio,latinoamericana,tarjeta_debito_credito
240,U1056,135066,2,2,2,22.168997,-100.974376,falso,bebedor_social,informal,familia,caminando,soltero,1930,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
241,U1056,135050,0,0,0,22.168997,-100.974376,falso,bebedor_social,informal,familia,caminando,soltero,1930,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
242,U1056,135076,2,2,2,22.168997,-100.974376,falso,bebedor_social,informal,familia,caminando,soltero,1930,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
243,U1056,135081,2,2,2,22.168997,-100.974376,falso,bebedor_social,informal,familia,caminando,soltero,1930,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
244,U1056,135062,2,2,2,22.168997,-100.974376,falso,bebedor_social,informal,familia,caminando,soltero,1930,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
245,U1056,135027,2,2,2,22.168997,-100.974376,falso,bebedor_social,informal,familia,caminando,soltero,1930,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
246,U1056,135085,2,2,2,22.168997,-100.974376,falso,bebedor_social,informal,familia,caminando,soltero,1930,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
247,U1056,135052,2,2,2,22.168997,-100.974376,falso,bebedor_social,informal,familia,caminando,soltero,1930,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
248,U1056,132825,2,2,2,22.168997,-100.974376,falso,bebedor_social,informal,familia,caminando,soltero,1930,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
249,U1056,135051,2,2,2,22.168997,-100.974376,falso,bebedor_social,informal,familia,caminando,soltero,1930,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
250,U1134,135047,1,1,1,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
251,U1134,135026,0,0,0,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
252,U1134,135044,1,1,1,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
253,U1134,132825,1,2,1,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
254,U1134,135059,2,1,0,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
255,U1134,135065,2,2,2,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
256,U1134,135046,2,1,1,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
257,U1134,135085,2,1,2,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
258,U1134,135079,1,1,2,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
259,U1134,135055,2,2,2,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
260,U1134,132754,2,1,1,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
261,U1134,132572,0,0,0,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
262,U1134,135075,2,1,1,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
263,U1134,135080,1,1,1,22.149654,-100.99861,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,tarjeta_debito_credito
